Month,Day,Temperature,Humidity,Wind Speed,Pressure,Precipitation
5,5,15.5,88.7,6.9,989.9,0.00
5,6,15.5,87.4,15.2,986.8,0.00
5,7,15.1,73.4,14.6,983.5,0.00
5,8,15.8,79.9,19.2,975.2,0.00
5,9,16.3,71.5,17.4,980.4,0.00
5,10,13.9,86.2,16.6,982.0,0.00
5,11,13.4,83.6,14.3,982.9,0.00
5,12,12.8,87.5,14.5,987.2,0.00
5,13,15.3,76.5,19.8,993.4,0.00
5,14,16.9,68.8,13.5,997.8,0.00
5,15,18.3,69.3,5.9,998.4,0.00
5,16,21.2,60.0,5.7,998.5,0.00
5,17,21.4,64.7,7.1,993.9,0.00
5,18,18.8,71.1,13.2,994.2,0.00
5,19,22.1,53.7,10.0,996.9,0.00
5,20,25.1,50.9,6.3,995.9,0.00
5,21,24.9,51.9,12.5,992.6,0.00
5,22,20.6,53.4,16.9,997.1,0.00
5,23,19.8,47.4,4.3,997.6,0.00
5,24,18.8,56.2,15.4,990.6,0.00
5,25,17.4,70.3,8.4,990.6,0.00
5,26,19.9,54.0,9.8,990.2,0.00
5,27,19.9,55.1,10.6,993.1,0.00
5,28,18.1,71.8,20.8,994.0,0.00
5,29,18.8,61.7,16.4,997.3,0.00
5,30,18.8,59.6,9.4,997.5,0.00
5,31,22.0,48.6,6.9,997.4,0.00
6,1,24.6,42.6,4.4,995.5,0.00
6,2,24.9,42.9,4.6,990.9,0.00
6,3,23.3,49.3,16.8,989.4,0.00
6,4,21.6,53.9,17.6,993.0,0.00
6,5,22.4,55.1,10.8,994.2,0.00
6,6,24.6,50.2,10.7,995.6,0.00
6,7,27.1,48.1,3.9,997.0,0.00
6,8,29.8,38.7,5.4,995.3,0.00
6,9,28.4,43.2,17.2,992.1,0.00
6,10,23.4,56.4,23.3,991.8,0.00
6,11,23.4,45.8,16.3,993.1,0.00
6,12,25.9,50.6,13.4,995.4,0.00
6,13,26.2,58.1,22.8,995.1,0.00
6,14,23.6,53.4,21.5,992.0,0.00
6,15,20.1,54.5,25.9,987.3,0.00
6,16,19.3,57.6,23.6,991.2,0.00
6,17,21.3,47.8,9.4,996.1,0.00
6,18,24.1,39.0,10.2,1000.0,0.00
6,19,26.7,30.3,7.3,1002.1,0.00
6,20,29.6,33.8,3.5,998.4,0.00
6,21,30.5,42.1,4.9,994.8,0.00
6,22,22.0,21.3,10.6,992.4,0.00
6,23,28.5,43.9,8.5,996.5,0.00
6,24,26.7,45.4,17.0,995.5,0.00
6,25,26.3,52.2,8.0,992.5,0.00
6,26,28.6,40.4,7.9,991.5,0.00
6,27,29.1,43.0,5.7,994.4,0.00
6,28,31.8,37.4,8.9,991.8,0.00
6,29,28.8,41.1,15.6,991.8,0.00
6,30,27.3,40.9,14.2,994.0,0.00
7,1,26.0,49.6,12.5,995.5,0.00
7,2,28.1,43.6,3.7,995.1,0.00
7,3,33.4,34.1,5.5,991.7,0.00
7,4,31.3,39.2,14.2,992.8,0.00
7,5,29.4,52.0,10.2,993.1,0.00
7,6,29.7,54.8,7.1,993.6,0.00
7,7,26.9,59.1,10.3,995.1,0.00
7,8,30.2,49.4,3.6,996.9,0.00
7,9,32.7,36.3,3.5,993.8,0.00
7,10,31.5,36.7,13.7,991.9,0.00
7,11,28.1,41.1,17.7,992.8,0.00
7,12,27.1,36.3,18.1,993.7,0.00
7,13,27.8,35.6,7.7,994.8,0.00
7,14,29.7,32.0,6.1,995.9,0.00
7,15,31.1,27.2,10.0,994.5,0.00
7,16,31.0,33.7,3.3,993.8,0.00
7,17,32.1,35.8,6.6,992.2,0.00
7,18,32.0,28.6,12.6,991.6,0.00
7,19,31.1,38.9,7.9,992.5,0.00
7,20,30.3,33.6,11.9,993.3,0.00
7,21,27.4,45.1,13.9,993.5,0.00
7,22,28.1,43.5,15.1,993.0,0.00
7,23,31.0,33.4,8.3,993.8,0.00
7,24,31.5,31.4,6.1,993.3,0.00
7,25,33.3,30.9,3.6,993.5,0.00
7,26,33.8,29.4,9.2,993.3,0.00
7,27,29.3,42.7,11.1,993.5,0.00
7,28,33.0,36.1,8.7,992.2,0.00
7,29,32.4,35.7,9.8,990.7,0.00
7,30,27.3,45.3,17.0,993.7,0.00
7,31,27.2,48.3,15.5,995.5,0.00
8,1,28.8,40.9,5.2,994.9,0.00
8,2,30.9,37.1,7.5,994.1,0.00
8,3,29.9,38.4,12.9,992.8,0.00
8,4,28.3,49.5,20.8,994.5,0.00
8,5,29.4,46.5,6.8,995.4,0.00
8,6,32.9,27.9,4.9,996.9,0.00
8,7,33.4,28.9,6.4,996.5,0.00
8,8,32.5,33.1,4.4,996.5,0.00
8,9,31.6,33.0,11.3,992.5,0.00
8,10,29.1,36.8,7.8,991.6,0.00
8,11,29.7,41.7,7.9,995.9,0.00
8,12,30.1,36.0,5.5,997.7,0.00
8,13,30.6,37.6,6.9,996.1,0.00
8,14,30.3,38.7,4.7,994.0,0.00
8,15,28.3,41.6,8.3,993.8,0.00
8,16,27.1,44.5,11.2,993.3,0.00
8,17,26.8,51.7,17.5,993.1,0.00
8,18,26.9,43.1,9.1,990.8,0.00
8,19,26.5,50.3,15.5,991.8,0.00
8,20,26.5,41.0,13.5,994.8,0.00
8,21,27.7,34.7,4.4,996.8,0.00
8,22,30.6,33.7,5.4,997.1,0.00
8,23,32.4,38.3,5.9,995.0,0.00
8,24,32.7,30.0,6.7,991.8,0.00
8,25,30.9,36.0,8.1,990.0,0.00
8,26,30.9,40.7,5.5,991.0,0.00
8,27,31.2,42.1,7.5,993.9,0.00
8,28,28.7,37.8,12.4,996.5,0.00
8,29,27.6,33.9,11.5,996.3,0.00
8,30,26.9,42.9,6.9,994.2,0.00
8,31,26.9,45.8,7.1,994.9,0.00
9,1,28.8,42.1,3.4,996.6,0.00
9,2,30.7,36.1,3.8,996.2,0.00
9,3,30.8,41.3,5.0,995.7,0.00
9,4,32.5,32.7,4.3,996.5,0.00
9,5,33.6,31.8,6.1,996.9,0.00
9,6,34.6,28.9,7.7,993.8,0.00
9,7,31.6,30.3,12.0,991.8,0.00
9,8,26.1,48.2,16.4,994.0,0.00
9,9,23.2,51.7,8.0,994.4,0.00
9,10,25.5,46.9,8.4,994.2,0.00
9,11,26.4,50.7,6.5,993.0,0.00
9,12,27.7,43.5,9.0,990.1,0.00
9,13,21.7,64.2,23.2,991.8,0.00
9,14,19.5,51.1,18.4,995.4,0.00
9,15,20.0,56.7,16.8,996.0,0.00
9,16,22.1,54.8,5.1,998.7,0.00
9,17,24.5,44.7,4.5,997.3,0.00
9,18,24.9,36.7,7.0,996.1,0.00
9,19,24.3,36.7,3.5,995.3,0.00
9,20,25.4,42.3,12.3,992.4,0.00
9,21,21.1,57.5,8.7,994.0,0.00
9,22,20.5,55.7,9.9,996.9,0.00
9,23,20.2,56.9,2.1,1000.2,0.00
9,24,23.6,45.3,5.3,997.7,0.00
9,25,22.8,64.2,5.5,997.5,0.00
9,26,23.6,44.3,8.1,997.1,0.00
9,27,26.0,36.7,6.5,999.9,0.00
9,28,26.0,41.3,14.5,1000.3,0.00
9,29,24.7,43.2,13.9,999.1,0.00
9,30,24.3,40.1,3.0,993.9,0.00
10,1,22.2,51.9,12.4,992.3,0.00
10,2,18.9,47.5,8.7,993.6,0.00
10,3,21.4,45.6,3.7,995.4,0.00
10,4,22.8,41.3,2.5,997.4,0.00
10,5,23.7,39.2,3.3,993.2,0.00
10,6,23.8,38.6,7.7,989.5,0.00
10,7,20.7,45.1,4.8,992.3,0.00
10,8,21.9,38.0,3.4,994.8,0.00
10,9,18.5,66.3,8.7,995.5,0.00
10,10,17.4,71.5,3.1,995.8,0.00
10,11,17.4,71.8,13.7,992.4,0.00
10,12,17.1,89.0,13.8,982.3,0.00
10,13,16.9,75.6,13.1,982.0,0.00
10,14,17.1,63.5,14.9,987.5,0.00
10,15,16.7,67.3,2.3,992.6,0.00
10,16,18.5,66.1,2.4,994.9,0.00
10,17,20.3,64.2,1.5,999.2,0.00
10,18,22.0,65.5,2.5,1000.8,0.00
10,19,23.1,62.9,1.7,996.6,0.00
10,20,22.3,60.1,5.8,990.9,0.00
10,21,18.6,75.5,4.1,989.4,0.00
10,22,19.6,84.0,12.1,984.4,0.00
10,23,17.9,76.7,17.0,982.8,0.00
10,24,16.0,86.5,15.0,986.6,0.00
10,25,19.9,79.3,9.7,993.2,0.00
10,26,21.3,77.2,7.1,999.5,0.00
10,27,23.1,73.2,6.8,1000.7,0.00
10,28,22.5,71.7,11.5,1003.6,0.00
10,29,21.0,70.5,10.3,1002.6,0.00
10,30,19.7,61.8,8.0,997.8,0.00
10,31,19.3,55.3,5.6,996.4,0.00
11,1,19.7,65.4,7.8,998.3,0.00
11,2,19.3,69.1,3.9,997.4,0.00
11,3,17.3,75.6,3.5,994.3,0.00
11,4,17.1,86.9,7.6,993.0,0.00
11,5,15.9,87.5,20.8,988.5,0.00
11,6,12.3,64.4,13.9,992.5,0.00
11,7,10.3,63.3,13.3,993.4,0.00
11,8,11.3,59.4,8.8,1002.3,0.00
11,9,15.1,75.3,18.5,1002.0,0.00
11,10,13.6,64.1,11.3,1003.6,0.00
11,11,11.6,76.6,2.8,1003.2,0.00
11,12,12.5,79.0,0.5,1001.3,0.00
11,13,16.9,69.3,6.8,1000.6,0.00
11,14,14.7,65.2,6.3,1001.4,0.00
11,15,12.9,57.3,12.1,1004.2,0.00
11,16,12.7,58.5,1.7,1002.5,0.00
11,17,12.7,63.5,0.8,998.0,0.00
11,18,10.6,87.7,4.5,995.4,0.00
11,19,11.6,71.3,6.2,995.2,0.00
11,20,15.6,91.8,18.8,986.8,0.00
11,21,13.5,80.2,14.4,983.1,0.00
11,22,9.3,86.8,4.1,982.9,0.00
11,23,9.7,72.8,11.1,984.4,0.00
11,24,9.7,72.5,9.8,988.3,0.00
11,25,11.9,87.8,18.7,982.3,0.00
11,26,12.6,81.3,3.3,981.1,0.00
11,27,10.4,90.1,4.0,984.0,0.00
11,28,10.7,86.8,2.0,990.9,0.00
11,29,10.6,91.6,10.0,995.9,0.00
11,30,12.7,80.2,16.3,999.6,0.00
12,1,12.8,88.1,7.6,1000.0,0.00
12,2,10.9,95.6,7.1,995.8,0.00
12,3,13.9,90.9,19.1,984.6,0.00
12,4,15.5,79.2,17.3,985.3,0.00
12,5,15.3,77.3,11.1,994.2,0.00
12,6,14.1,82.1,5.3,1003.3,0.00
12,7,12.9,81.3,7.3,1005.9,0.00
12,8,12.1,77.7,12.6,1007.6,0.00
12,9,13.4,76.9,13.8,1006.7,0.00
12,10,12.5,83.4,4.8,1005.3,0.00
12,11,11.6,85.4,1.6,1003.7,0.00
12,12,8.1,99.1,1.3,1001.7,0.00
12,13,7.9,96.1,1.5,939.0,0.00
12,14,11.1,88.6,12.9,997.5,0.00
12,15,9.3,82.4,7.8,999.7,0.00
12,16,9.3,87.6,16.9,994.0,0.00
12,17,12.8,71.2,18.3,1003.4,0.00
12,18,12.6,59.4,23.9,1000.9,0.00
12,19,10.0,68.6,8.7,994.2,0.00
12,20,4.9,84.5,0.8,999.4,0.00
12,21,7.4,80.4,1.5,1006.8,0.00
12,22,8.2,82.9,2.0,1011.7,0.00
12,23,6.9,87.4,1.0,1013.8,0.00
12,24,8.8,83.6,3.7,1013.8,0.00
12,25,9.6,80.9,4.9,1010.5,0.00
12,26,8.1,83.9,2.4,1008.1,0.00
12,27,7.9,84.9,2.1,1008.5,0.00
12,28,8.6,82.0,4.3,1009.6,0.00
12,29,7.8,85.5,5.0,1010.0,0.00
12,30,8.2,81.9,4.7,1009.8,0.00
12,31,7.1,83.5,5.4,1007.5,0.00
1,1,5.9,85.5,2.7,1002.3,0.00
1,2,11.3,71.2,15.7,995.7,0.00
1,3,11.1,93.2,10.0,1001.9,0.00
1,4,11.9,96.4,1.2,1005.4,0.00
1,5,11.4,89.3,4.6,1003.1,0.00
1,6,7.9,90.9,5.6,1004.3,0.00
1,7,7.4,85.9,2.2,1006.4,0.00
1,8,6.5,85.9,1.1,1005.9,0.00
1,9,5.9,87.6,1.8,1004.6,0.00
1,10,11.1,75.4,15.4,998.9,0.00
1,11,11.5,76.6,2.7,1002.2,0.00
1,12,9.8,83.0,7.0,1003.8,0.00
1,13,9.4,68.9,18.0,1002.6,0.00
1,14,7.9,60.7,5.1,1005.9,0.00
1,15,6.7,65.2,2.4,1007.7,0.00
1,16,7.4,70.3,2.1,1003.8,0.00
1,17,9.9,65.7,3.9,997.7,0.00
1,18,3.8,44.7,11.4,997.2,0.00
1,19,4.7,51.6,8.9,996.1,0.00
1,20,8.0,64.9,4.7,994.2,0.00
1,21,6.3,76.1,3.0,996.7,0.00
1,22,7.9,69.5,7.9,996.5,0.00
1,23,7.5,64.5,5.3,998.7,0.00
1,24,7.2,64.1,2.9,1002.5,0.00
1,25,7.2,67.1,5.7,999.5,0.00
1,26,9.9,82.1,11.2,989.6,0.00
1,27,10.1,80.7,24.1,990.2,0.00
1,28,8.8,83.1,4.5,1002.8,0.00
1,29,13.9,76.2,10.2,1003.3,0.00
1,30,13.7,76.7,4.8,999.1,0.00
1,31,8.3,68.7,4.0,717.2,0.00
2,1,13.8,76.9,11.1,995.8,0.00
2,2,14.1,79.2,19.6,993.9,0.00
2,3,14.9,72.9,27.2,997.0,0.00
2,4,15.2,86.7,24.9,996.3,0.00
2,5,13.0,63.7,28.4,1004.0,0.00
2,6,12.5,74.3,8.8,1007.6,0.00
2,7,12.5,80.8,12.3,1004.1,0.00
2,8,9.2,62.0,6.1,1005.8,0.00
2,9,9.1,69.2,11.2,994.7,0.00
2,10,8.7,78.3,7.2,987.9,0.00
2,11,10.2,82.1,15.6,984.2,0.00
2,12,12.8,85.3,17.4,974.0,0.00
2,13,12.7,77.7,13.6,987.7,0.00
2,14,14.2,73.3,7.9,998.5,0.00
2,15,12.5,76.0,13.7,1004.3,0.00
2,16,13.5,68.2,11.4,1005.7,0.00
2,17,11.8,74.2,3.4,1004.1,0.00
2,18,11.4,79.9,10.0,999.2,0.00
2,19,12.9,70.9,13.9,998.9,0.00
2,20,13.8,51.9,16.1,999.1,0.00
2,21,14.1,54.1,12.9,996.9,0.00
2,22,14.8,58.1,8.2,994.6,0.00
2,23,13.9,73.8,2.4,991.2,0.00
2,24,12.7,85.9,6.7,993.4,0.00
2,25,12.7,83.0,5.9,998.4,0.00
2,26,13.1,76.9,4.9,1000.0,0.00
2,27,13.9,72.2,10.9,997.7,0.00
2,28,13.3,74.8,17.0,997.4,0.00
3,1,10.9,82.3,2.6,999.3,0.00
3,2,13.5,71.6,2.9,995.9,0.00
3,3,9.3,84.0,26.5,985.7,0.00
3,4,9.6,84.2,11.2,987.4,0.00
3,5,15.1,89.9,13.0,999.3,0.00
3,6,15.9,80.3,17.5,1005.3,0.00
3,7,15.2,79.3,3.0,1005.6,0.00
3,8,16.4,70.2,7.5,1003.3,0.00
3,9,20.0,60.7,12.7,1001.7,0.00
3,10,20.7,54.7,3.7,998.4,0.00
3,11,17.4,69.7,12.7,997.6,0.00
3,12,15.9,55.1,23.8,999.9,0.00
3,13,13.5,49.6,23.3,999.3,0.00
3,14,14.2,68.8,21.9,999.6,0.00
3,15,18.0,45.8,19.1,997.6,0.00
3,16,15.2,54.8,14.3,995.8,0.00
3,17,15.8,47.8,14.3,996.5,0.00
3,18,16.6,52.2,7.6,998.0,0.00
3,19,17.8,49.5,4.3,995.5,0.00
3,20,14.9,71.4,16.6,995.0,0.00
3,21,14.7,63.7,21.4,997.8,0.00
3,22,10.9,74.8,26.8,994.0,0.00
3,23,9.3,64.9,19.5,990.7,0.00
3,24,9.4,63.8,3.1,991.5,0.00
3,25,11.9,73.3,16.6,989.9,0.00
3,26,12.3,77.3,21.0,988.0,0.00
3,27,14.1,80.6,15.7,997.4,0.00
3,28,12.3,75.9,2.3,1005.1,0.00
3,29,16.2,59.4,7.3,1002.7,0.00
3,30,17.2,62.5,6.1,999.1,0.00
3,31,17.7,61.3,17.3,1000.4,0.00
4,1,15.4,63.3,15.7,1001.7,0.00
4,2,15.9,59.7,3.9,998.5,0.00
4,3,17.7,51.3,7.3,999.6,0.00
4,4,19.1,49.1,5.3,999.2,0.00
4,5,18.4,50.3,11.6,996.0,0.00
4,6,17.9,46.6,15.0,996.0,0.00
4,7,19.7,46.9,6.1,994.0,0.00
4,8,19.9,46.0,9.1,996.0,0.00
4,9,20.9,40.2,17.4,996.2,0.00
4,10,21.3,42.3,14.0,998.8,0.00
4,11,21.8,42.5,2.1,998.9,0.00
4,12,23.1,41.2,5.1,996.3,0.00
4,13,21.5,48.3,10.2,996.0,0.00
4,14,19.5,58.8,13.5,997.2,0.00
4,15,19.5,59.3,6.5,997.5,0.00
4,16,21.9,51.7,4.1,996.2,0.00
4,17,23.2,41.6,5.4,994.3,0.00
4,18,23.9,44.7,11.8,990.3,0.00
4,19,24.1,41.7,11.2,987.5,0.00
4,20,20.9,45.3,28.6,991.3,0.00
4,21,18.9,40.6,20.9,996.3,0.00
4,22,17.2,53.5,13.9,997.4,0.00
4,23,22.0,48.7,6.5,993.0,0.00
4,24,22.6,50.4,6.6,991.2,0.00
4,25,19.7,61.7,19.0,988.7,0.00
4,26,17.0,59.9,13.1,987.3,0.00
4,27,16.8,35.9,9.6,987.9,0.00
4,28,13.3,74.3,25.0,989.4,0.00
4,29,18.0,66.8,14.8,988.2,0.00
4,30,15.4,68.8,25.3,992.2,0.00
5,1,16.5,41.3,5.5,998.9,0.00
5,2,20.7,42.2,5.2,994.9,0.00
5,3,23.6,42.5,8.5,990.0,0.00
5,4,23.3,44.9,9.8,985.0,0.00
5,5,16.5,77.3,19.7,988.1,0.00
5,6,17.1,64.0,5.3,996.4,0.00
5,7,22.7,48.1,8.4,995.7,0.00
5,8,24.9,43.1,5.6,992.7,0.00
5,9,22.1,49.7,18.9,986.2,0.00
5,10,19.6,66.4,21.1,981.1,0.00
5,11,18.1,67.8,23.7,980.4,0.00
5,12,18.7,69.8,22.2,986.8,0.00
5,13,19.5,56.1,11.2,996.3,0.00
5,14,21.5,54.0,7.5,1002.3,0.00
5,15,24.9,47.8,5.9,1002.3,0.00
5,16,27.2,42.7,4.4,999.3,0.00
5,17,27.2,43.1,12.1,994.6,0.00
5,18,20.4,38.2,21.9,995.8,0.00
5,19,18.6,44.4,10.4,998.0,0.00
5,20,25.1,31.7,13.3,996.0,0.00
5,21,26.4,31.6,17.8,990.2,0.00
5,22,25.1,49.7,6.8,993.5,0.00
5,23,28.2,42.1,9.9,991.9,0.00
5,24,29.5,36.4,12.9,992.4,0.00
5,25,29.1,37.9,9.1,990.0,0.00
5,26,25.0,55.7,14.3,990.4,0.00
5,27,25.3,56.6,15.1,991.1,0.00
5,28,24.0,48.6,14.3,993.5,0.00
5,29,22.3,57.8,12.6,994.0,0.00
5,30,24.3,49.9,7.3,993.1,0.00
5,31,26.7,43.9,6.6,993.6,0.00
6,1,27.9,46.3,7.7,993.5,0.00
6,2,26.8,44.7,16.1,992.9,0.00
6,3,23.9,48.0,21.5,994.4,0.00
6,4,23.4,44.1,20.8,993.9,0.00
6,5,23.7,40.6,16.0,995.5,0.00
6,6,24.9,48.5,11.6,994.4,0.00
6,7,28.3,33.9,6.1,993.9,0.00
6,8,29.6,35.5,11.7,990.5,0.00
6,9,26.3,44.3,14.8,993.3,0.00
6,10,29.2,35.9,8.1,993.0,0.00
6,11,30.5,37.5,8.9,992.3,0.00
6,12,32.1,39.6,3.7,989.7,0.00
6,13,30.9,33.9,9.7,988.6,0.00
6,14,29.7,45.0,12.4,991.1,0.00
6,15,31.5,41.7,9.4,992.9,0.00
6,16,33.9,35.3,7.5,994.2,0.00
6,17,34.8,30.5,12.9,992.2,0.00
6,18,34.3,29.8,17.1,989.0,0.00
6,19,31.6,36.3,12.8,991.6,0.00
6,20,32.8,36.8,13.0,992.3,0.00
6,21,31.4,45.8,11.1,992.5,0.00
6,22,28.9,48.1,10.2,995.7,0.00
6,23,28.3,38.9,10.5,999.0,0.00
6,24,29.0,32.9,14.2,997.1,0.00
6,25,24.4,55.2,11.3,991.4,0.00
6,26,24.1,55.3,13.4,990.7,0.00
6,27,24.5,51.1,24.3,991.6,0.00
6,28,23.7,55.4,30.4,992.1,0.00
6,29,21.0,47.1,27.0,994.6,0.00
6,30,21.4,42.3,16.1,997.7,0.00
7,1,24.7,29.8,13.8,998.7,0.00
7,2,27.7,29.6,10.4,998.7,0.00
7,3,30.5,29.1,8.7,995.1,0.00
7,4,29.9,30.3,8.5,991.7,0.00
7,5,27.2,51.7,11.8,991.4,0.00
7,6,24.2,48.3,13.4,992.4,0.00
7,7,22.9,63.5,14.2,993.7,0.00
7,8,25.6,57.2,12.5,994.2,0.00
7,9,24.9,58.3,15.5,993.3,0.00
7,10,25.3,49.7,5.5,991.4,0.00
7,11,28.7,40.5,6.3,992.5,0.00
7,12,31.6,34.3,6.2,994.6,0.00
7,13,35.1,31.5,9.3,993.1,0.00
7,14,32.9,32.5,14.1,992.3,0.00
7,15,30.6,36.1,9.8,992.7,0.00
7,16,31.3,33.8,9.2,993.5,0.00
7,17,30.8,30.8,8.1,991.4,0.00
7,18,28.5,37.6,14.1,990.3,0.00
7,19,26.3,50.1,17.2,992.8,0.00
7,20,24.5,47.6,12.7,991.9,0.00
7,21,23.9,47.3,11.1,990.9,0.00
7,22,26.0,41.2,9.2,992.8,0.00
7,23,27.0,43.3,12.2,995.4,0.00
7,24,29.8,38.7,17.1,995.8,0.00
7,25,30.4,35.8,7.6,991.7,0.00
7,26,31.7,26.5,4.7,991.3,0.00
7,27,30.8,28.7,13.1,991.7,0.00
7,28,30.1,40.1,10.7,993.5,0.00
7,29,30.7,40.4,10.9,993.9,0.00
7,30,28.9,41.9,14.4,991.0,0.00
7,31,24.7,40.6,16.3,989.0,0.00
8,1,25.1,38.3,11.1,992.9,0.00
8,2,27.0,35.5,7.0,995.3,0.00
8,3,29.7,40.3,6.9,995.4,0.00
8,4,33.1,36.7,10.4,993.1,0.00
8,5,31.1,42.4,19.7,992.2,0.00
8,6,28.6,41.8,8.6,992.5,0.00
8,7,28.0,32.2,16.3,992.1,0.00
8,8,25.5,36.8,14.1,993.9,0.00
8,9,25.1,36.0,16.4,993.6,0.00
8,10,26.7,24.3,10.3,997.8,0.00
8,11,28.4,23.7,6.7,996.4,0.00
8,12,29.5,28.3,4.3,995.0,0.00
8,13,30.3,27.7,4.0,991.8,0.00
8,14,30.1,32.9,8.8,991.0,0.00
8,15,27.7,42.1,14.4,995.0,0.00
8,16,28.1,34.7,8.1,996.8,0.00
8,17,30.5,38.8,7.0,994.9,0.00
8,18,31.1,34.3,13.4,993.5,0.00
8,19,31.6,36.7,6.2,992.7,0.00
8,20,32.6,31.0,5.0,993.0,0.00
8,21,31.5,45.0,7.6,993.1,0.00
8,22,31.7,43.2,12.3,993.5,0.00
8,23,31.2,31.6,10.5,992.4,0.00
8,24,26.7,45.1,9.1,993.5,0.00
8,25,27.7,38.8,8.3,992.4,0.00
8,26,29.0,31.6,10.8,990.2,0.00
8,27,27.3,43.3,14.7,989.4,0.00
8,28,24.1,56.1,11.9,991.4,0.00
8,29,21.8,67.3,8.2,991.7,0.00
8,30,22.8,63.9,2.8,993.7,0.00
8,31,25.5,53.3,3.9,993.9,0.00
9,1,28.1,38.6,6.3,993.8,0.00
9,2,27.5,37.9,8.9,996.1,0.00
9,3,28.3,29.2,10.5,993.5,0.00
9,4,25.7,55.3,16.8,994.5,0.00
9,5,27.2,52.5,4.5,997.7,0.00
9,6,29.3,40.7,6.3,996.0,0.00
9,7,30.1,29.7,7.9,993.1,0.00
9,8,27.5,22.2,12.3,991.4,0.00
9,9,22.9,49.5,26.9,990.1,0.00
9,10,22.5,36.4,9.2,993.7,0.00
9,11,26.8,39.1,8.9,992.8,0.00
9,12,25.3,39.2,11.8,995.2,0.00
9,13,27.7,39.6,4.6,997.3,0.00
9,14,24.7,48.9,11.8,996.3,0.00
9,15,20.8,40.4,20.1,992.0,0.00
9,16,20.9,38.2,8.7,992.5,0.00
9,17,20.5,38.9,9.6,996.0,0.00
9,18,21.1,53.6,16.0,998.5,0.00
9,19,22.6,51.3,4.8,999.0,0.00
9,20,24.0,46.1,4.6,995.4,0.00
9,21,23.8,44.7,11.5,993.7,0.00
9,22,22.9,53.4,4.5,994.4,0.00
9,23,24.5,43.1,2.4,995.7,0.00
9,24,24.9,40.1,5.9,997.8,0.00
9,25,23.9,47.3,13.2,998.2,0.00
9,26,22.0,47.6,4.5,996.7,0.00
9,27,21.1,42.4,4.0,997.0,0.00
9,28,25.5,41.9,4.5,998.6,0.00
9,29,26.1,41.7,4.1,998.1,0.00
9,30,23.8,56.7,12.3,997.1,0.00
10,1,25.3,42.2,4.9,997.5,0.00
10,2,27.3,39.8,5.3,999.0,0.00
10,3,27.1,43.4,2.4,997.0,0.00
10,4,26.2,39.6,5.7,997.7,0.00
10,5,25.7,41.9,2.4,998.4,0.00
10,6,27.4,35.3,2.9,995.7,0.00
10,7,26.7,24.5,8.4,994.9,0.00
10,8,23.3,37.7,2.5,997.0,0.00
10,9,23.0,39.5,4.6,996.3,0.00
10,10,22.5,37.2,2.6,996.2,0.00
10,11,22.9,39.9,2.0,998.4,0.00
10,12,24.9,37.0,7.9,999.8,0.00
10,13,22.9,51.8,4.5,1001.4,0.00
10,14,24.7,43.5,4.1,1000.3,0.00
10,15,29.9,26.6,14.4,997.5,0.00
10,16,22.5,40.3,5.5,998.7,0.00
10,17,20.8,65.3,13.6,996.2,0.00
10,18,18.0,71.4,15.9,990.8,0.00
10,19,18.3,71.7,9.1,992.7,0.00
10,20,20.5,85.6,6.7,998.6,0.00
10,21,21.1,70.5,13.2,1002.0,0.00
10,22,16.8,58.8,3.9,1002.8,0.00
10,23,18.9,58.5,5.9,1001.3,0.00
10,24,20.5,51.7,7.7,999.6,0.00
10,25,21.3,45.3,5.3,999.6,0.00
10,26,20.7,48.0,4.9,1002.8,0.00
10,27,21.8,43.9,3.7,1003.4,0.00
10,28,21.0,43.1,3.7,1000.0,0.00
10,29,19.4,46.2,2.1,997.5,0.00
10,30,18.8,41.5,7.5,993.7,0.00
10,31,18.7,47.9,4.3,995.5,0.00
11,1,19.1,58.1,7.7,995.9,0.00
11,2,19.3,73.1,10.4,993.5,0.00
11,3,17.4,82.6,6.4,990.2,0.00
11,4,16.8,78.9,19.9,990.7,0.00
11,5,15.7,67.3,14.3,1000.5,0.00
11,6,14.4,59.4,4.7,1000.5,0.00
11,7,14.3,59.9,4.8,998.5,0.00
11,8,14.7,58.9,8.9,1000.2,0.00
11,9,12.5,46.6,10.7,1004.2,0.00
11,10,13.1,53.7,4.0,1006.6,0.00
11,11,14.5,60.7,3.0,1004.4,0.00
11,12,13.6,68.3,8.1,999.9,0.00
11,13,15.3,54.8,10.5,997.0,0.00
11,14,11.7,51.9,3.9,997.0,0.00
11,15,12.0,60.8,2.5,995.9,0.00
11,16,12.5,58.1,1.9,997.6,0.00
11,17,13.1,55.9,3.8,997.6,0.00
11,18,13.1,57.6,3.6,996.7,0.00
11,19,13.5,54.2,3.8,998.4,0.00
11,20,13.7,52.3,5.0,999.9,0.00
11,21,13.5,51.4,4.5,998.1,0.00
11,22,14.0,48.5,4.5,992.7,0.00
11,23,18.1,43.2,8.3,994.9,0.00
11,24,17.6,64.2,9.5,996.8,0.00
11,25,13.9,72.6,2.8,998.6,0.00
11,26,12.7,67.7,10.7,1004.7,0.00
11,27,13.1,49.0,5.4,1003.6,0.00
11,28,12.1,92.3,7.3,994.4,0.00
11,29,12.7,72.4,12.9,986.4,0.00
11,30,9.3,54.1,11.1,995.5,0.00
12,1,8.9,62.3,12.7,999.2,0.00
12,2,6.6,63.6,4.6,1003.0,0.00
12,3,6.0,63.9,5.1,1006.6,0.00
